"","file","Replicate","Resonance","Area","Name"
"915","13C-VANB-1","4","C3",0.0323623442058472,"rnmrfit"
"916","13C-VANB-1","4","C4",0.0320261309296139,"rnmrfit"
"917","13C-VANB-1","4","C5",0.0324349640828428,"rnmrfit"
"918","13C-VANB-1","4","C6",0.0325201020369922,"rnmrfit"
"919","13C-VANB-1","4","C7",0.0325841261822403,"rnmrfit"
"920","13C-VANB-1","4","C8",0.0326873382343788,"rnmrfit"
"921","13C-VANB-1","5","C1",0.0328333176015087,"rnmrfit"
"922","13C-VANB-1","5","C2",0.0322146454404549,"rnmrfit"
"923","13C-VANB-1","5","C3",0.032260405765432,"rnmrfit"
"924","13C-VANB-1","5","C4",0.0317888224062411,"rnmrfit"
"925","13C-VANB-1","5","C5",0.0322458530218366,"rnmrfit"
"926","13C-VANB-1","5","C6",0.0324436855387487,"rnmrfit"
"927","13C-VANB-1","5","C7",0.0324745132910791,"rnmrfit"
"928","13C-VANB-1","5","C8",0.0326879009694595,"rnmrfit"
"929","13C-VANB-1","6","C1",0.0328419400853548,"rnmrfit"
"930","13C-VANB-1","6","C2",0.0322323231236742,"rnmrfit"
"931","13C-VANB-1","6","C3",0.0322987678567817,"rnmrfit"
"932","13C-VANB-1","6","C4",0.0318278011326937,"rnmrfit"
"933","13C-VANB-1","6","C5",0.0324126574056037,"rnmrfit"
"934","13C-VANB-1","6","C6",0.032404182001465,"rnmrfit"
"935","13C-VANB-1","6","C7",0.032373809863382,"rnmrfit"
"936","13C-VANB-1","6","C8",0.032552465631144,"rnmrfit"
"937","13C-VANB-1","7","C1",0.0329539594814666,"rnmrfit"
"938","13C-VANB-1","7","C2",0.032376788540859,"rnmrfit"
"939","13C-VANB-1","7","C3",0.0323176763546498,"rnmrfit"
"940","13C-VANB-1","7","C4",0.0318826321257792,"rnmrfit"
"941","13C-VANB-1","7","C5",0.0322330125902741,"rnmrfit"
"942","13C-VANB-1","7","C6",0.0324894485434285,"rnmrfit"
"943","13C-VANB-1","7","C7",0.0323184362400519,"rnmrfit"
"944","13C-VANB-1","7","C8",0.032536740971181,"rnmrfit"
"945","13C-VANB-1","8","C1",0.0329102434755864,"rnmrfit"
"946","13C-VANB-1","8","C2",0.0323483484766141,"rnmrfit"
"947","13C-VANB-1","8","C3",0.0321897021886059,"rnmrfit"
"948","13C-VANB-1","8","C4",0.0317610301898459,"rnmrfit"
"949","13C-VANB-1","8","C5",0.0323039879402914,"rnmrfit"
"950","13C-VANB-1","8","C6",0.0323029158948994,"rnmrfit"
"951","13C-VANB-1","8","C7",0.0323211762078876,"rnmrfit"
"952","13C-VANB-1","8","C8",0.0326028870334152,"rnmrfit"
"953","13C-VANB-1","9","C1",0.0328481375150519,"rnmrfit"
"954","13C-VANB-1","9","C2",0.03216888501203,"rnmrfit"
"955","13C-VANB-1","9","C3",0.0321063305587525,"rnmrfit"
"956","13C-VANB-1","9","C4",0.0316849814898419,"rnmrfit"
"957","13C-VANB-1","9","C5",0.0322376652790954,"rnmrfit"
"958","13C-VANB-1","9","C6",0.0323117354242166,"rnmrfit"
"959","13C-VANB-1","9","C7",0.0323739253393913,"rnmrfit"
"960","13C-VANB-1","9","C8",0.0324380451672353,"rnmrfit"
